lhx,lhy,lhz,rhx,rhy,rhz,hx,hy,hz,sx,sy,sz,lwx,lwy,lwz,rwx,rwy,rwz,timestamp,phase
4.572784,5.007391,2.154219,4.688971,5.017482,2.12229,4.615823,4.700286,2.591246,4.636619,4.97735,2.604298,4.563014,4.993632,2.200441,4.702389,4.994788,2.207169,2216735,Hold
4.572096,5.007567,2.153103,4.689925,5.01808,2.12239,4.61511,4.700459,2.591708,4.63633,4.977394,2.603944,4.562497,4.993948,2.199423,4.703949,4.99728,2.199893,2216768,Hold
4.571359,5.007747,2.150516,4.691395,5.016781,2.127283,4.614288,4.700593,2.592293,4.636105,4.977511,2.603492,4.558864,4.993399,2.199228,4.706966,4.994082,2.214199,2216800,Hold
4.571295,5.016763,2.114717,4.692867,5.015416,2.131797,4.613761,4.700532,2.593314,4.635909,4.977556,2.603127,4.559595,4.994366,2.200827,4.707492,4.996163,2.20981,2216832,Hold
4.570951,5.010172,2.139149,4.694099,5.015699,2.132902,4.613527,4.700521,2.593668,4.635597,4.977546,2.602717,4.559913,4.994928,2.200358,4.70979,4.993244,2.220104,2216873,Hold
4.570879,5.008204,2.146324,4.695142,5.016408,2.132509,4.61341,4.700564,2.593866,4.635358,4.977574,2.60222,4.560603,4.995297,2.200709,4.710569,4.99213,2.223939,2216901,Hold
4.570909,5.007597,2.148306,4.695971,5.016646,2.132958,4.613335,4.700719,2.593951,4.635082,4.977759,2.601809,4.564331,4.996882,2.20464,4.711066,4.991056,2.227594,2216934,Hold
4.573648,5.009336,2.139999,4.696577,5.017242,2.131992,4.613351,4.700863,2.594801,4.634819,4.977863,2.601485,4.565949,4.996995,2.205894,4.711967,4.990831,2.230648,2216967,Preparation
4.574621,5.01061,2.136361,4.699039,5.014693,2.143341,4.61346,4.700769,2.596218,4.634591,4.977976,2.601091,4.566977,4.997101,2.206639,4.713681,4.989385,2.240133,2217004,Preparation
4.574399,5.011465,2.134826,4.700548,5.013203,2.154925,4.613668,4.700826,2.59738,4.634322,4.978057,2.600595,4.567139,4.996611,2.206878,4.715065,4.989442,2.244836,2217032,Preparation
4.573977,5.012658,2.131722,4.703548,5.012515,2.162982,4.613983,4.701035,2.598727,4.634015,4.978125,2.599931,4.567981,4.997155,2.187064,4.715952,4.990223,2.245739,2217069,Preparation
4.572503,5.01453,2.128806,4.707613,5.011867,2.17199,4.614437,4.700995,2.60144,4.633511,4.97832,2.599298,4.568031,4.997769,2.181832,4.717641,4.990052,2.251694,2217100,Preparation
4.572056,5.015151,2.127856,4.712383,5.016032,2.174276,4.614969,4.701086,2.603852,4.633079,4.978567,2.598414,4.568158,4.997508,2.185163,4.719118,4.990534,2.255407,2217135,Preparation
4.572494,5.015493,2.126391,4.715246,5.019214,2.174501,4.615846,4.701276,2.606676,4.632643,4.978872,2.597656,4.568478,4.997604,2.185602,4.721068,4.991649,2.260033,2217167,Preparation
4.573566,5.015884,2.125059,4.718143,5.021144,2.178796,4.616446,4.701333,2.607899,4.632273,4.979059,2.597073,4.568833,4.99751,2.186838,4.723155,4.993135,2.265063,2217201,Preparation
4.575305,5.016355,2.126962,4.722871,5.017393,2.20374,4.617207,4.701278,2.609807,4.63179,4.979182,2.59663,4.569099,4.99647,2.202027,4.724558,4.994186,2.269725,2217232,Preparation
4.576422,5.01692,2.12703,4.725918,5.022364,2.204766,4.618223,4.701118,2.612211,4.631258,4.979312,2.595915,4.569233,4.996133,2.20666,4.726379,4.996637,2.275314,2217268,Preparation
4.577137,5.017544,2.126898,4.726642,5.020192,2.215341,4.618578,4.701063,2.613116,4.630852,4.979275,2.595287,4.568885,4.995368,2.21512,4.727607,4.996222,2.285445,2217300,Preparation
4.577381,5.018063,2.127548,4.726378,5.019303,2.220935,4.619537,4.710406,2.618306,4.630503,4.980229,2.594807,4.5676,4.995485,2.218364,4.729902,4.996668,2.297731,2217335,Preparation
4.57746,5.018419,2.128299,4.726605,5.019188,2.225874,4.619374,4.703579,2.616149,4.630225,4.980321,2.594601,4.567223,4.995612,2.219441,4.732068,4.997611,2.304062,2217368,Preparation
4.577376,5.018956,2.129071,4.728332,5.023745,2.223275,4.619434,4.701462,2.615779,4.629978,4.980227,2.594507,4.561891,4.995201,2.218385,4.734485,4.997887,2.312313,2217402,Preparation
4.575154,5.023712,2.132362,4.729699,5.0236,2.232462,4.619543,4.70061,2.616119,4.629579,4.979396,2.594978,4.560496,4.997185,2.221409,4.735601,4.997758,2.31836,2217434,Preparation
4.572129,5.02899,2.138659,4.73284,5.026675,2.22949,4.619621,4.700129,2.616678,4.629083,4.978422,2.595565,4.55919,4.999146,2.225983,4.73682,4.997376,2.32654,2217470,Preparation
4.566093,5.036984,2.14491,4.733999,5.02298,2.236706,4.619596,4.699934,2.616222,4.628615,4.977059,2.596031,4.555268,5.003417,2.232318,4.739493,4.997677,2.33225,2217500,Preparation
4.55888,5.044422,2.155126,4.735952,5.021907,2.234683,4.619527,4.699657,2.615656,4.628156,4.97565,2.596759,4.552117,5.008273,2.238151,4.739917,4.997623,2.333135,2217534,Preparation
4.551824,5.053496,2.165603,4.743267,5.018753,2.214269,4.619326,4.699126,2.614543,4.627948,4.974925,2.597268,4.549397,5.015291,2.246233,4.738367,4.999074,2.295568,2217567,Preparation
4.545847,5.05945,2.176432,4.745064,5.010297,2.202904,4.619212,4.698915,2.613597,4.627932,4.974475,2.597593,4.543921,5.031815,2.241501,4.736584,4.99397,2.279545,2217601,Preparation
4.541665,5.062395,2.191382,4.743556,4.995785,2.188238,4.619002,4.698955,2.612554,4.628137,4.974133,2.597854,4.539545,5.033194,2.261236,4.738206,4.994069,2.222471,2217630,Preparation
4.537638,5.061141,2.207,4.736817,4.985114,2.161586,4.61905,4.699135,2.611635,4.628578,4.974022,2.598228,4.533959,5.035994,2.275959,4.731707,4.983497,2.195344,2217669,Preparation
4.529779,5.064567,2.208486,4.71706,4.976138,2.142477,4.619144,4.699706,2.608643,4.629281,4.973855,2.59872,4.527946,5.039577,2.287501,4.733166,4.975474,2.188383,2217699,Preparation
4.525681,5.064868,2.212457,4.704165,4.973452,2.10348,4.619257,4.700436,2.606216,4.63017,4.973745,2.599529,4.524941,5.039547,2.294042,4.716011,4.970783,2.215354,2217735,Preparation
4.521659,5.06509,2.218722,4.693376,4.973142,2.09487,4.619704,4.701003,2.603921,4.63093,4.97366,2.599995,4.522163,5.039064,2.300314,4.706223,4.968575,2.201475,2217766,Preparation
4.513701,5.066018,2.226854,4.688533,4.973526,2.092935,4.61994,4.7012,2.603034,4.632079,4.973687,2.600704,4.516121,5.039461,2.307866,4.702997,4.967898,2.19767,2217801,Preparation
4.512516,5.058728,2.255615,4.684402,4.977832,2.092631,4.620264,4.701479,2.602412,4.633472,4.97383,2.60136,4.512058,5.039304,2.313847,4.698749,4.967409,2.212396,2217832,Preparation
4.504417,5.064022,2.244049,4.68185,4.981182,2.092764,4.62043,4.701591,2.602362,4.634724,4.974013,2.601739,4.509449,5.039621,2.317514,4.695344,4.97193,2.214894,2217871,Preparation
4.504599,5.056631,2.266169,4.677742,4.986685,2.093708,4.620842,4.701524,2.602308,4.63657,4.974206,2.602689,4.5063,5.040895,2.323701,4.692991,4.975904,2.21524,2217900,Preparation
4.503491,5.054114,2.276084,4.66298,5.003074,2.083048,4.621539,4.701584,2.601474,4.639283,4.974345,2.603519,4.50376,5.042081,2.335619,4.691397,4.979448,2.21564,2217934,Preparation
4.501969,5.051939,2.288174,4.656035,5.012527,2.087423,4.621982,4.701586,2.601187,4.642329,4.974258,2.604514,4.503113,5.042544,2.341,4.683095,4.990059,2.2106,2217968,Preparation
4.495528,5.061269,2.272895,4.650747,5.024212,2.105414,4.624546,4.70753,2.603792,4.645432,4.975336,2.605517,4.503158,5.042545,2.347027,4.681369,4.994259,2.21922,2218002,Preparation
4.492383,5.068462,2.277983,4.648036,5.037048,2.126352,4.625652,4.709091,2.604091,4.650447,4.976886,2.606437,4.502802,5.045172,2.355963,4.680828,4.999422,2.233717,2218079,Preparation
4.492006,5.073368,2.288221,4.648664,5.052599,2.148918,4.624876,4.703718,2.600469,4.651957,4.976651,2.606591,4.503135,5.048071,2.36663,4.676641,5.016644,2.235247,2218092,Preparation
4.500062,5.068371,2.328566,4.654261,5.063188,2.170335,4.62491,4.702039,2.599344,4.652235,4.976011,2.606374,4.503621,5.052269,2.378901,4.677793,5.023303,2.244716,2218107,Preparation
4.502801,5.073136,2.351346,4.664486,5.079187,2.188602,4.627692,4.700512,2.597506,4.652167,4.975534,2.605849,4.504389,5.057959,2.396088,4.681041,5.046754,2.233059,2218136,Preparation
4.502176,5.085024,2.36836,4.682389,5.068782,2.221304,4.630153,4.700053,2.596933,4.651853,4.975106,2.605056,4.50761,5.062891,2.416329,4.698314,5.033147,2.272884,2218169,Preparation
4.501738,5.098966,2.392587,4.694578,5.067139,2.226182,4.632624,4.699552,2.595474,4.652189,4.97455,2.605057,4.508178,5.071222,2.43256,4.706859,5.029822,2.281247,2218203,Preparation
4.50159,5.112148,2.422409,4.711909,5.063639,2.216667,4.63544,4.699251,2.593775,4.652968,4.973953,2.605306,4.50817,5.077187,2.455007,4.719599,5.026896,2.277406,2218235,Preparation
4.502102,5.123412,2.44986,4.727183,5.059454,2.189586,4.637134,4.698681,2.59186,4.654244,4.97303,2.606137,4.509544,5.083168,2.481552,4.734537,5.014451,2.277684,2218271,Preparation
4.503691,5.132114,2.481453,4.738587,5.050307,2.173017,4.638227,4.699084,2.587494,4.655916,4.972285,2.607365,4.512709,5.087439,2.500188,4.742731,5.00621,2.270222,2218303,Preparation
4.508048,5.13737,2.510014,4.745619,5.036628,2.155306,4.63863,4.698896,2.583153,4.657864,4.971558,2.608721,4.51598,5.090411,2.51969,4.748127,4.99689,2.25418,2218337,Preparation
4.513288,5.135169,2.552746,4.747789,5.027381,2.141102,4.638641,4.698662,2.577456,4.659313,4.970776,2.610137,4.520389,5.087601,2.548112,4.750846,4.991008,2.241351,2218371,Preparation
4.51621,5.133467,2.573969,4.747869,5.014306,2.124896,4.638707,4.699195,2.57086,4.66077,4.97001,2.611652,4.525817,5.087087,2.555792,4.751178,4.990218,2.209321,2218403,Preparation
4.528025,5.130229,2.595459,4.744726,5.006652,2.108764,4.637789,4.699931,2.562234,4.661783,4.96884,2.612416,4.544961,5.090313,2.556322,4.749606,4.98321,2.192048,2218435,Preparation
4.529882,5.137454,2.632778,4.73841,5.003542,2.084334,4.635981,4.701064,2.552215,4.663053,4.967713,2.612533,4.542017,5.09234,2.614978,4.742769,4.97819,2.172484,2218470,Preparation
4.533975,5.145138,2.631608,4.730662,5.004202,2.068993,4.63409,4.702978,2.541846,4.664283,4.967324,2.614537,4.54782,5.100591,2.607174,4.740193,4.976748,2.166987,2218500,Preparation
4.530615,5.148051,2.660263,4.720915,5.006155,2.064305,4.631678,4.706429,2.529412,4.665849,4.967387,2.61443,4.54221,5.101559,2.648863,4.734273,4.985038,2.143157,2218535,Preparation
4.540074,5.152098,2.636298,4.705941,5.024795,2.038893,4.627552,4.710245,2.516088,4.661461,4.967393,2.624426,4.546368,5.104734,2.644253,4.717865,4.99571,2.125299,2218570,Preparation
4.545614,5.154176,2.6292,4.697625,5.032593,2.036083,4.625512,4.711747,2.510046,4.660115,4.967558,2.625491,4.550745,5.106471,2.641445,4.708919,5.001405,2.126212,2218603,Preparation
4.554182,5.154318,2.636158,4.682018,5.048866,2.04483,4.622117,4.715919,2.500031,4.659432,4.967747,2.624029,4.559446,5.106503,2.648839,4.69769,5.006331,2.145149,2218632,Preparation
4.557959,5.154035,2.637643,4.671759,5.055752,2.061789,4.619758,4.717694,2.494475,4.65874,4.968099,2.622661,4.56331,5.106183,2.650297,4.688788,5.01205,2.160953,2218667,Preparation
4.559537,5.153873,2.638447,4.660119,5.065187,2.094671,4.617762,4.718681,2.490559,4.658027,4.96899,2.621953,4.564908,5.106007,2.651027,4.677713,5.022011,2.176086,2218699,Preparation
4.560276,5.154531,2.63906,4.651638,5.069496,2.124164,4.615406,4.720186,2.486868,4.657508,4.96978,2.62074,4.56565,5.106659,2.651566,4.667512,5.031849,2.190262,2218732,Preparation
4.561532,5.154353,2.637913,4.641331,5.078191,2.158154,4.614412,4.720945,2.485152,4.657048,4.970276,2.619279,4.566932,5.106478,2.650304,4.659564,5.039798,2.208988,2218766,Preparation
4.562419,5.154399,2.637428,4.630549,5.090805,2.181368,4.613305,4.721788,2.482951,4.656544,4.970862,2.61792,4.567827,5.106523,2.649756,4.64537,5.058215,2.226512,2218801,Preparation
4.562956,5.150657,2.614119,4.621108,5.099512,2.22134,4.612343,4.72295,2.481953,4.656066,4.971076,2.616421,4.568309,5.10639,2.649298,4.63809,5.066978,2.250988,2218829,Preparation
4.56326,5.149984,2.60598,4.614594,5.105972,2.261611,4.611642,4.723674,2.481244,4.655985,4.9722,2.614799,4.568952,5.106573,2.646951,4.633019,5.074207,2.281895,2218870,Preparation
4.564412,5.149416,2.60008,4.611633,5.109363,2.303442,4.607805,4.725133,2.47947,4.656178,4.973308,2.613186,4.569998,5.106759,2.644777,4.630813,5.077404,2.31923,2218898,Preparation
4.563004,5.162964,2.564371,4.607447,5.114503,2.344213,4.605552,4.72627,2.477733,4.656351,4.974463,2.611189,4.56549,5.129148,2.619165,4.629245,5.080603,2.344644,2218933,Preparation
4.561943,5.156865,2.537762,4.606097,5.11875,2.379835,4.603996,4.727179,2.476057,4.656691,4.976152,2.608258,4.562784,5.114007,2.572714,4.625654,5.087288,2.385841,2218966,Preparation
4.561673,5.156963,2.517071,4.609956,5.120169,2.401452,4.603038,4.727832,2.474527,4.657034,4.977629,2.604631,4.561891,5.112747,2.551872,4.627454,5.088486,2.400947,2219001,Preparation
4.561404,5.156578,2.509958,4.616898,5.120095,2.429649,4.602322,4.728569,2.473776,4.657984,4.97937,2.60128,4.561602,5.113641,2.541885,4.632507,5.08843,2.418032,2219032,Preparation
4.56043,5.154627,2.498485,4.626413,5.119816,2.443529,4.60182,4.729013,2.473693,4.661849,4.982007,2.593049,4.561697,5.114065,2.533784,4.638446,5.087071,2.427932,2219072,Preparation
4.559512,5.163002,2.487993,4.633039,5.117173,2.453226,4.601419,4.729331,2.474645,4.662979,4.982918,2.590175,4.561864,5.125956,2.504251,4.646491,5.085062,2.436361,2219100,Preparation
4.560555,5.155274,2.4832,4.638229,5.118642,2.457616,4.601529,4.729576,2.475895,4.66534,4.983922,2.586087,4.564078,5.115782,2.507133,4.654104,5.08391,2.440545,2219134,Preparation
4.561039,5.153015,2.481332,4.644691,5.121431,2.456837,4.601857,4.73012,2.477798,4.665922,4.984303,2.584487,4.564739,5.112697,2.508116,4.660245,5.084255,2.439285,2219168,Preparation
4.561427,5.152397,2.481414,4.658524,5.115605,2.436416,4.60204,4.729657,2.482531,4.666119,4.984362,2.583748,4.56496,5.11215,2.508388,4.669699,5.080231,2.42864,2219206,Stroke
4.562184,5.152847,2.481572,4.668132,5.105694,2.416947,4.602652,4.728806,2.489003,4.665673,4.984532,2.583166,4.565265,5.112245,2.509228,4.680919,5.071926,2.41015,2219238,Stroke
4.562988,5.153454,2.480751,4.675167,5.092731,2.381352,4.606194,4.726033,2.506124,4.664774,4.984105,2.583442,4.565483,5.112062,2.509699,4.69148,5.051336,2.370314,2219270,Stroke
4.563852,5.153578,2.482493,4.682682,5.078381,2.341357,4.609783,4.722244,2.519345,4.663699,4.982494,2.585052,4.565586,5.110703,2.514601,4.699443,5.03426,2.343656,2219303,Stroke
4.564563,5.153793,2.484905,4.687153,5.055303,2.283984,4.612342,4.719419,2.529741,4.663264,4.981358,2.585932,4.565635,5.110204,2.517441,4.703842,5.010174,2.286124,2219338,Stroke
4.564867,5.152666,2.487892,4.691386,5.022919,2.224046,4.61677,4.716111,2.540494,4.663911,4.978268,2.5878,4.565754,5.109949,2.519144,4.71036,4.979339,2.239702,2219368,Stroke
4.56493,5.152271,2.489582,4.69245,4.987042,2.168518,4.622298,4.712687,2.550033,4.665369,4.974199,2.588557,4.565537,5.109117,2.521499,4.71147,4.950698,2.196309,2219403,Stroke
4.564925,5.15208,2.490218,4.692093,4.947941,2.120095,4.628559,4.709771,2.558745,4.666776,4.969847,2.589233,4.565506,5.107657,2.524046,4.714811,4.90769,2.160239,2219432,Stroke
4.564603,5.151682,2.492475,4.693906,4.892959,2.079783,4.634246,4.707092,2.567054,4.668709,4.970239,2.590487,4.565632,5.106883,2.525397,4.718278,4.900671,2.155521,2219468,Stroke
4.562862,5.147795,2.500314,4.683318,4.846749,2.015313,4.640116,4.705089,2.575669,4.670471,4.969251,2.591384,4.563886,5.102154,2.531762,4.707438,4.845397,2.095046,2219500,Stroke
4.561366,5.145745,2.503839,4.703918,4.791378,2.082156,4.648206,4.695857,2.587825,4.672542,4.96472,2.592806,4.562823,5.099686,2.533714,4.716898,4.793364,2.119152,2219534,Stroke
4.557658,5.142553,2.510787,4.712615,4.748187,2.115853,4.650869,4.699902,2.592096,4.67426,4.962348,2.594223,4.559421,5.095919,2.537007,4.722931,4.751032,2.147277,2219567,Stroke
4.55518,5.140007,2.511809,4.71246,4.70737,2.138044,4.650828,4.696681,2.589954,4.677011,4.953712,2.596045,4.557512,5.093138,2.536238,4.722731,4.715422,2.168858,2219600,Stroke
4.553645,5.138431,2.508053,4.715574,4.666296,2.166795,4.649679,4.69528,2.58848,4.679516,4.947806,2.596787,4.559944,5.091474,2.527909,4.726415,4.682184,2.19454,2219632,Stroke
4.55084,5.138131,2.493218,4.726462,4.641764,2.211449,4.660296,4.689517,2.604676,4.679882,4.946592,2.598572,4.561375,5.094202,2.511965,4.737082,4.668667,2.233974,2219669,Stroke
4.549358,5.136548,2.484741,4.730289,4.611626,2.240724,4.664989,4.69367,2.615089,4.683041,4.95761,2.597623,4.556198,5.092063,2.504941,4.743967,4.641629,2.259899,2219700,Stroke
4.547821,5.133534,2.474175,4.741104,4.623703,2.242915,4.6678,4.6953,2.621058,4.683259,4.964472,2.596704,4.552634,5.089896,2.499726,4.74359,4.666529,2.253466,2219736,Stroke
4.545848,5.131431,2.46423,4.756182,4.621931,2.271702,4.668885,4.695686,2.623394,4.683426,4.969119,2.596763,4.5502,5.087739,2.487544,4.75592,4.658777,2.260385,2219768,Stroke
4.547241,5.128775,2.446617,4.747479,4.66612,2.238611,4.669539,4.696565,2.626154,4.683543,4.97267,2.597914,4.549413,5.085808,2.478586,4.744195,4.681726,2.224512,2219802,Stroke
4.546278,5.124964,2.43054,4.742839,4.68487,2.209086,4.669631,4.696819,2.627465,4.683941,4.97426,2.599249,4.549674,5.081904,2.470759,4.73909,4.693439,2.198141,2219832,Stroke
4.545768,5.12267,2.419505,4.732211,4.71271,2.169136,4.683284,4.696218,2.651686,4.683734,4.975525,2.600807,4.549576,5.08024,2.464643,4.730052,4.737823,2.18027,2219870,Stroke
4.546172,5.121805,2.410659,4.713923,4.747894,2.111105,4.688339,4.695088,2.661655,4.683899,4.975933,2.602376,4.549793,5.079443,2.456938,4.718335,4.773025,2.14875,2219901,Stroke
4.546528,5.122594,2.40322,4.695912,4.807322,2.068448,4.689873,4.694771,2.664641,4.685616,4.972248,2.609731,4.55032,5.079648,2.447322,4.707271,4.816867,2.125542,2219937,Stroke
4.547172,5.123072,2.3968,4.687384,4.861669,2.075,4.690362,4.695009,2.66548,4.686649,4.97139,2.613197,4.551416,5.079986,2.436974,4.710216,4.871595,2.163745,2219967,Stroke
4.548022,5.122422,2.391379,4.683316,4.920313,2.101531,4.690187,4.695321,2.665724,4.687223,4.971436,2.615138,4.552077,5.07991,2.432319,4.713234,4.915022,2.203732,2220002,Stroke
4.549165,5.119976,2.387502,4.682318,4.971017,2.134461,4.690135,4.695421,2.665801,4.687706,4.971389,2.616674,4.552802,5.078844,2.431003,4.714674,4.961438,2.225737,2220037,Stroke
4.549868,5.118446,2.385942,4.685317,5.010681,2.179638,4.689785,4.695766,2.664768,4.688203,4.971824,2.618471,4.55359,5.077989,2.43002,4.71263,4.981437,2.260989,2220071,Stroke
4.550658,5.117415,2.386136,4.68959,5.031654,2.21913,4.689358,4.696242,2.663612,4.688406,4.972068,2.619676,4.55423,5.077415,2.429686,4.710603,4.995929,2.275887,2220103,Stroke
4.55111,5.117232,2.386818,4.683989,5.052639,2.21346,4.688766,4.697099,2.660968,4.68855,4.972199,2.620461,4.555203,5.075949,2.432462,4.702852,5.014136,2.260325,2220137,Stroke
4.55149,5.117434,2.390253,4.692427,5.048915,2.245755,4.688098,4.697799,2.659234,4.688636,4.972278,2.621112,4.555559,5.075534,2.434191,4.710386,5.009514,2.28984,2220169,Stroke
4.552335,5.11866,2.396333,4.69558,5.043392,2.23476,4.687841,4.698081,2.658347,4.688744,4.972302,2.621893,4.555745,5.076205,2.437503,4.71413,5.00494,2.292052,2220203,Stroke
4.553489,5.120822,2.405056,4.696923,5.019063,2.20239,4.687495,4.698353,2.656605,4.689243,4.972323,2.6227,4.555709,5.077681,2.443334,4.719428,4.98393,2.263898,2220231,Stroke
4.553207,5.12452,2.420475,4.697429,5.009012,2.187087,4.687316,4.698449,2.654808,4.689733,4.972357,2.623271,4.555314,5.07976,2.454148,4.720059,4.976858,2.247212,2220267,Stroke
4.552574,5.126935,2.435645,4.698268,4.981828,2.161199,4.687228,4.698508,2.653525,4.690346,4.972174,2.623921,4.554699,5.081405,2.467716,4.720936,4.950568,2.220908,2220299,Stroke
4.551044,5.132235,2.451587,4.701577,4.939164,2.180349,4.687239,4.698936,2.649372,4.688185,4.972464,2.6244,4.553749,5.086278,2.479245,4.714517,4.954422,2.243372,2220332,Stroke
4.549692,5.134685,2.467202,4.701804,4.836349,2.131818,4.687104,4.69862,2.647361,4.687933,4.973079,2.623934,4.553217,5.0881,2.492184,4.716268,4.855737,2.18527,2220368,Stroke
4.548318,5.134776,2.484969,4.698985,4.787973,2.109614,4.687443,4.696009,2.644972,4.687865,4.972619,2.623482,4.552593,5.087834,2.507311,4.717947,4.797381,2.165787,2220397,Stroke
4.54716,5.134662,2.49667,4.710114,4.746432,2.136805,4.684087,4.697007,2.637707,4.687714,4.971497,2.622902,4.552037,5.087283,2.514413,4.722879,4.758249,2.177589,2220432,Stroke
4.546185,5.135225,2.506142,4.71553,4.704401,2.148903,4.683047,4.697758,2.633277,4.688172,4.968555,2.621684,4.551409,5.087504,2.519268,4.729075,4.721535,2.191939,2220466,Stroke
4.54503,5.135463,2.513518,4.726599,4.67195,2.177438,4.682599,4.692094,2.62713,4.690953,4.963384,2.619709,4.550534,5.087691,2.525691,4.734241,4.685228,2.203849,2220500,Stroke
4.544593,5.135425,2.517227,4.742042,4.646434,2.207566,4.682747,4.692543,2.626039,4.69096,4.95963,2.620716,4.55018,5.0876,2.528512,4.753593,4.673565,2.243711,2220532,Stroke
4.544466,5.135446,2.518361,4.758131,4.630182,2.23786,4.684165,4.696754,2.621226,4.690977,4.958727,2.621942,4.550017,5.087621,2.529781,4.767474,4.661191,2.266813,2220570,Stroke
4.544527,5.135489,2.518857,4.776293,4.615037,2.259534,4.685637,4.700283,2.622203,4.691115,4.958636,2.622744,4.54998,5.087657,2.530415,4.783086,4.653349,2.283888,2220601,Stroke
4.544934,5.135155,2.518345,4.790346,4.609301,2.269274,4.686501,4.701201,2.62244,4.691112,4.958754,2.623012,4.549991,5.087721,2.530498,4.7967,4.645165,2.294344,2220634,Stroke
4.545718,5.134389,2.516171,4.807878,4.61094,2.279397,4.68729,4.701095,2.623092,4.690903,4.960217,2.62207,4.550271,5.08761,2.530427,4.809392,4.651487,2.305022,2220668,Stroke
4.546805,5.133848,2.512146,4.823012,4.617712,2.282736,4.687778,4.700865,2.623098,4.690269,4.961727,2.621471,4.550991,5.086685,2.530097,4.820633,4.652783,2.304415,2220700,Stroke
4.54864,5.13378,2.50482,4.836405,4.633222,2.271801,4.688264,4.700698,2.622876,4.689795,4.962814,2.621104,4.551732,5.086818,2.52724,4.834753,4.669177,2.293296,2220735,Stroke
4.549603,5.133096,2.49802,4.846991,4.650702,2.250856,4.689198,4.700188,2.623404,4.689613,4.963448,2.620839,4.552641,5.086198,2.521703,4.841986,4.685038,2.284559,2220768,Stroke
4.5509,5.132227,2.487128,4.852478,4.675109,2.220178,4.689549,4.699922,2.623334,4.689492,4.963952,2.620754,4.554215,5.085425,2.511653,4.848783,4.709587,2.260104,2220800,Stroke
4.55126,5.131271,2.477754,4.853032,4.707932,2.188197,4.689698,4.699823,2.623264,4.689288,4.96436,2.620384,4.554862,5.084811,2.504657,4.850804,4.737484,2.235667,2220834,Stroke
4.551399,5.130399,2.467625,4.847795,4.749221,2.156831,4.689827,4.699565,2.623234,4.689044,4.964793,2.619987,4.554738,5.083962,2.494812,4.848211,4.76258,2.17852,2220866,Stroke
4.550811,5.13223,2.45609,4.838965,4.799362,2.125161,4.690037,4.699165,2.623542,4.689009,4.965064,2.619878,4.553404,5.085638,2.481552,4.84363,4.809752,2.179339,2220901,Stroke
4.55107,5.131427,2.439289,4.832011,4.862888,2.084684,4.690246,4.698785,2.623869,4.68909,4.965385,2.619824,4.552849,5.085724,2.470935,4.832955,4.860815,2.16673,2220931,Stroke
4.551062,5.130739,2.428332,4.819837,4.906752,2.139082,4.690301,4.698671,2.623965,4.689587,4.965791,2.619797,4.553283,5.086151,2.45627,4.827865,4.898201,2.208692,2220967,Stroke
4.550646,5.12877,2.420626,4.811028,4.94742,2.190466,4.690289,4.698378,2.624235,4.68994,4.966309,2.619495,4.553573,5.085104,2.449693,4.82258,4.929342,2.250217,2220999,Stroke
4.550517,5.127283,2.414687,4.805133,4.986872,2.226471,4.690205,4.698307,2.624206,4.690135,4.966999,2.618875,4.553864,5.084323,2.445186,4.817158,4.955752,2.285307,2221037,Stroke
4.550045,5.125872,2.408954,4.801247,5.009389,2.265036,4.690156,4.698289,2.624157,4.690256,4.967357,2.618447,4.553843,5.083221,2.440373,4.812078,4.974259,2.305123,2221068,Stroke
4.549559,5.124779,2.403169,4.799407,5.019568,2.284654,4.690038,4.698262,2.623899,4.690222,4.967814,2.617691,4.553617,5.082488,2.43635,4.808986,4.984278,2.319362,2221101,Stroke
4.549366,5.12523,2.397298,4.798385,5.02385,2.29853,4.689922,4.698273,2.623725,4.690336,4.968302,2.616827,4.553358,5.082098,2.433257,4.807446,4.988473,2.329245,2221135,Stroke
4.549315,5.125306,2.394068,4.79728,5.021935,2.306856,4.68985,4.698309,2.62354,4.690408,4.968564,2.616416,4.553387,5.081858,2.431593,4.806923,4.988351,2.334963,2221169,Stroke
4.549313,5.125338,2.393105,4.79448,5.00782,2.310427,4.689871,4.698391,2.623326,4.690427,4.968746,2.616017,4.55346,5.081752,2.430888,4.804567,4.983505,2.331547,2221203,Stroke
4.549534,5.125387,2.393221,4.793055,4.985662,2.293688,4.690314,4.698612,2.622971,4.690319,4.968833,2.615877,4.553593,5.081684,2.430485,4.804742,4.966079,2.323091,2221235,Stroke
4.550062,5.125666,2.393414,4.7932,4.961523,2.277891,4.691635,4.698724,2.621717,4.690421,4.968788,2.616105,4.553987,5.082542,2.429864,4.803765,4.948891,2.307607,2221267,Stroke
4.551176,5.126014,2.393884,4.795474,4.935604,2.25845,4.693281,4.698797,2.620289,4.690732,4.968956,2.616674,4.554291,5.082913,2.429539,4.798098,4.931722,2.2667,2221302,Stroke
4.552626,5.126999,2.396916,4.78701,4.920918,2.194929,4.695152,4.699434,2.61819,4.691108,4.968997,2.617621,4.554664,5.082994,2.431039,4.798369,4.90815,2.236508,2221331,Stroke
4.554863,5.129212,2.400914,4.800801,4.880943,2.215543,4.696717,4.700799,2.616554,4.690605,4.969846,2.618089,4.555864,5.084857,2.431786,4.799892,4.883825,2.211548,2221367,Stroke
