lhx,lhy,lhz,rhx,rhy,rhz,hx,hy,hz,sx,sy,sz,lwx,lwy,lwz,rwx,rwy,rwz,timestamp,phase
4.032955,5.333319,1.800636,5.862576,5.459664,1.655644,4.536462,1.920028,1.955135,4.538186,4.215722,1.979017,3.843058,5.1892,1.834767,5.745876,5.110434,1.690984,5353132,Stroke
3.90387,5.141884,1.824543,5.857622,5.473229,1.660779,4.53619,1.919975,1.955028,4.538385,4.214639,1.979075,3.71398,4.99777,1.858672,5.748688,5.111137,1.691673,5353166,Stroke
3.903811,5.14214,1.82455,5.841774,5.481544,1.663782,4.535525,1.92049,1.954929,4.538678,4.215614,1.979062,3.713928,4.998032,1.858678,5.748201,5.111372,1.691789,5353201,Stroke
3.903856,5.142547,1.82447,5.825168,5.487003,1.664627,4.535052,1.920667,1.954882,4.538344,4.216356,1.979085,3.713981,4.998445,1.858597,5.742706,5.110309,1.692626,5353231,Stroke
3.902779,5.14062,1.824758,5.803458,5.467494,1.663682,4.534687,1.920439,1.954794,4.536877,4.210651,1.979173,3.71291,4.996522,1.858884,5.733484,5.099823,1.693192,5353274,Stroke
3.87184,5.079905,1.835563,5.796821,5.466364,1.660328,4.532281,1.917806,1.954558,4.5357,4.20854,1.979228,3.681977,4.935812,1.869687,5.724515,5.074531,1.696966,5353306,Stroke
3.866391,5.08338,1.836004,5.79378,5.457517,1.657164,4.531289,1.91671,1.954484,4.536526,4.212403,1.979052,3.676534,4.939292,1.870128,5.721142,5.066788,1.698064,5353341,Stroke
3.866351,5.089303,1.835591,5.795001,5.438576,1.653929,4.528201,1.914558,1.954426,4.536324,4.211018,1.979058,3.676501,4.945219,1.869714,5.715909,5.055141,1.699665,5353366,Stroke
4.063908,5.315784,1.798009,5.792469,5.36732,1.661801,4.52408,1.912986,1.954097,4.535954,4.211692,1.979058,3.874061,5.171702,1.832131,5.707931,5.03786,1.702575,5353400,Stroke
4.062979,5.319696,1.797964,5.800888,5.363007,1.661069,4.522907,1.912406,1.954142,4.535735,4.21127,1.979061,3.873135,5.175618,1.832086,5.708107,5.038468,1.702693,5353429,Stroke
3.903565,5.124843,1.830712,5.806877,5.358517,1.661819,4.520731,1.912126,1.954338,4.535398,4.211202,1.978987,3.71372,4.980763,1.864834,5.706428,5.039179,1.704331,5353462,Stroke
3.903794,5.124467,1.830852,5.81746,5.361195,1.663906,4.518763,1.910955,1.95446,4.535572,4.210989,1.978983,3.713948,4.980386,1.864974,5.709013,5.040769,1.70529,5353497,Stroke
4.095907,5.322883,1.800007,5.828836,5.371524,1.667085,4.517683,1.909649,1.954626,4.535584,4.210569,1.978936,3.906062,5.178804,1.834128,5.714032,5.047909,1.706754,5353533,Stroke
3.879051,5.106103,1.83521,5.862317,5.462267,1.660915,4.515215,1.908002,1.954768,4.535563,4.210312,1.978843,3.689215,4.96203,1.86933,5.727771,5.064439,1.709114,5353563,Stroke
3.879001,5.105917,1.835202,5.863786,5.468882,1.661189,4.513015,1.907563,1.954777,4.534265,4.20858,1.978793,3.689172,4.96185,1.869321,5.727204,5.06403,1.709547,5353601,Stroke
3.876466,5.09514,1.836555,5.857275,5.464447,1.661352,4.510767,1.906496,1.954625,4.534144,4.208376,1.978731,3.686646,4.951079,1.870672,5.725885,5.065506,1.708876,5353630,Stroke
3.873562,5.08603,1.837738,5.82651,5.444256,1.660616,4.509955,1.90572,1.954682,4.532976,4.203344,1.978639,3.68375,4.941976,1.871854,5.706428,5.039213,1.711328,5353666,Retraction
3.861531,5.081915,1.839596,5.782464,5.40893,1.661229,4.508683,1.90468,1.954802,4.53211,4.201162,1.978561,3.671728,4.937868,1.87371,5.68063,5.008309,1.714379,5353699,Retraction
4.037326,5.311911,1.803015,5.698512,5.36541,1.662625,4.508333,1.904223,1.955035,4.532144,4.196958,1.978533,3.847533,5.167871,1.837128,5.644063,4.990192,1.715637,5353734,Retraction
4.0377,5.312069,1.803098,5.618417,5.349661,1.660642,4.50485,1.902402,1.954808,4.531775,4.196441,1.978489,3.847912,5.168033,1.837209,5.605814,4.967268,1.716827,5353779,Retraction
4.037143,5.310631,1.802987,5.465826,5.28571,1.670609,4.502998,1.900546,1.954693,4.529911,4.193393,1.978361,3.847353,5.166594,1.837099,5.554806,4.971446,1.715543,5353812,Retraction
3.917423,5.135314,1.825682,5.393423,5.231012,1.681757,4.503387,1.899696,1.955056,4.529984,4.191244,1.978228,3.727633,4.991276,1.859793,5.478712,4.913371,1.726024,5353836,Retraction
3.910903,5.130112,1.827399,5.30765,5.220778,1.684607,4.503248,1.896323,1.955506,4.52801,4.187149,1.977817,3.721108,4.986071,1.861511,5.426391,4.915441,1.729254,5353868,Retraction
3.908893,5.127948,1.827931,5.192005,5.200049,1.695443,4.500865,1.891129,1.956013,4.525345,4.185156,1.977404,3.719092,4.983902,1.862045,5.36203,4.908799,1.737128,5353896,Retraction
3.88734,5.073824,1.836107,5.123578,5.192702,1.705302,4.50162,1.889535,1.956386,4.523933,4.183879,1.976892,3.697523,4.929766,1.870224,5.288842,4.898901,1.747049,5353935,Retraction
3.895628,5.0741,1.835582,5.040768,5.206573,1.71892,4.502284,1.889169,1.956756,4.517904,4.196633,1.974979,3.705796,4.93003,1.869701,5.228613,4.906008,1.754473,5353963,Retraction
3.894281,5.073742,1.835446,4.973364,5.218614,1.733924,4.502551,1.88543,1.957264,4.517332,4.19005,1.974445,3.704434,4.929662,1.869568,5.168596,4.907858,1.763968,5353998,Retraction
3.893035,5.073741,1.835102,4.874952,5.240248,1.748921,4.505837,1.881801,1.958798,4.513647,4.178314,1.973835,3.703177,4.929653,1.869226,5.085409,4.936545,1.777725,5354029,Retraction
3.887485,5.074389,1.833906,4.855922,5.246844,1.753425,4.508092,1.876542,1.959459,4.512755,4.17472,1.973388,3.697619,4.930295,1.868031,5.051638,4.947687,1.787766,5354062,Retraction
3.890029,5.080414,1.832731,4.90852,5.060587,1.799402,4.50954,1.873049,1.960159,4.512491,4.172812,1.973182,3.700165,4.93632,1.866856,5.181512,4.806864,1.826516,5354096,Retraction
3.894102,5.083379,1.831715,4.648469,5.248343,1.78237,4.512543,1.865717,1.961658,4.514963,4.172668,1.972582,3.704236,4.939283,1.86584,4.924657,4.974454,1.797848,5354128,Retraction
3.92727,5.111353,1.823451,4.641073,5.259444,1.782972,4.515234,1.856028,1.963238,4.516642,4.169745,1.972204,3.737402,4.967256,1.857577,4.921466,4.992544,1.800213,5354162,Rest
3.926653,5.112229,1.823412,4.954027,5.173843,1.844284,4.514361,1.849889,1.963532,4.518864,4.16623,1.971381,3.736784,4.968131,1.857538,5.245724,4.922002,1.863022,5354198,Rest
3.926128,5.118733,1.823625,4.784147,5.251631,1.791505,4.513451,1.846564,1.963662,4.520886,4.166427,1.970635,3.736269,4.974643,1.857749,4.984523,5.09361,1.820348,5354229,Rest
3.914768,5.12075,1.826197,5.026762,5.103944,1.827503,4.515551,1.839235,1.965203,4.521052,4.166826,1.970086,3.72492,4.976668,1.860319,5.227127,4.945932,1.856345,5354276,Rest
3.914886,5.140912,1.826161,5.027011,5.104358,1.827418,4.516639,1.835679,1.965911,4.521725,4.170015,1.969266,3.725049,4.996838,1.860281,5.227365,4.946354,1.856258,5354316,Rest
3.90118,5.148805,1.826613,5.030771,5.105287,1.827662,4.517528,1.833354,1.966314,4.522964,4.170011,1.968708,3.711353,5.00474,1.860731,5.231113,4.947292,1.856501,5354344,Rest
4.024821,5.352077,1.798929,5.030145,5.104956,1.827566,4.517155,1.831308,1.966503,4.524875,4.172501,1.968413,3.835004,5.208019,1.833045,5.230477,4.94697,1.856403,5354370,Rest
3.912595,5.155405,1.8231,5.030388,5.104753,1.827583,4.518258,1.82909,1.967062,4.526997,4.171613,1.968248,3.722789,5.011354,1.857214,5.230708,4.946776,1.856419,5354399,Rest
3.960264,5.25679,1.813873,4.9965,5.201164,1.81774,4.517931,1.828416,1.967307,4.527298,4.169251,1.967985,3.728569,5.013836,1.856051,5.230659,4.9467,1.856521,5354432,Rest
3.968869,5.257024,1.814582,4.994818,5.198201,1.81666,4.519786,1.824982,1.967689,4.527044,4.168621,1.967526,3.729817,5.01366,1.854985,5.229559,4.947315,1.856225,5354468,Rest
3.977224,5.25826,1.813189,4.976431,5.196896,1.817841,4.520117,1.824397,1.967688,4.526896,4.168202,1.967411,3.734641,5.016847,1.853216,5.22365,4.9478,1.854728,5354500,Rest
3.976406,5.260152,1.812292,4.982223,5.193732,1.815402,4.520248,1.823548,1.967616,4.526309,4.16642,1.967168,3.737273,5.016713,1.852657,5.224116,4.947817,1.854489,5354532,Rest
4.017406,5.3007,1.804492,4.981483,5.194252,1.815332,4.520883,1.822133,1.967696,4.528065,4.165815,1.967103,3.772027,5.057923,1.843494,5.223336,4.948572,1.854488,5354562,Rest
4.008301,5.284969,1.806978,4.988249,5.205883,1.816605,4.521867,1.821095,1.967655,4.528244,4.16567,1.967076,3.765962,5.039092,1.845964,5.223004,4.948683,1.85451,5354597,Rest
3.941725,5.277032,1.814742,4.984828,5.214227,1.816162,4.521136,1.820616,1.967526,4.527096,4.164942,1.966931,3.702997,5.025567,1.853188,5.217132,4.95326,1.853637,5354631,Rest
3.941167,5.270299,1.815738,4.989521,5.219375,1.816732,4.523239,1.820117,1.967577,4.52626,4.160248,1.966702,3.700994,5.01942,1.853975,5.217779,4.952996,1.853673,5354663,Rest
3.934729,5.280576,1.820145,4.992483,5.220887,1.817394,4.523335,1.820042,1.96754,4.525433,4.158919,1.966485,3.691725,5.030298,1.85782,5.218958,4.951601,1.853927,5354696,Rest
4.141462,5.41148,1.787774,4.993129,5.22358,1.817533,4.520967,1.819941,1.966926,4.524741,4.158794,1.966251,3.860074,5.256398,1.819092,5.217414,4.951247,1.853703,5354730,Rest
4.01554,5.194462,1.819123,4.99323,5.224777,1.817579,4.519449,1.817772,1.966518,4.525093,4.158206,1.966181,3.732899,5.022406,1.854741,5.216013,4.950409,1.853503,5354765,Rest
4.01535,5.19566,1.818872,5.037309,5.24417,1.820374,4.518648,1.817135,1.966419,4.521515,4.149272,1.96561,3.732083,5.020302,1.854842,5.248347,4.954484,1.854266,5354800,Rest
4.019783,5.205212,1.815702,4.980063,5.230231,1.816359,4.514515,1.817213,1.965882,4.520189,4.147978,1.965385,3.733715,5.014877,1.853209,5.19418,4.944336,1.850761,5354830,Rest
4.017327,5.203802,1.815098,4.977292,5.233569,1.815797,4.51053,1.816461,1.965032,4.518872,4.143198,1.965105,3.731258,5.013467,1.852605,5.192385,4.948443,1.850209,5354866,Rest
4.130733,5.483512,1.778883,5.033972,5.270749,1.815524,4.476229,1.828513,1.96177,4.516816,4.175013,1.963331,3.839027,5.282805,1.814543,5.240742,4.984171,1.851461,5354898,Rest
4.090662,5.368689,1.791993,5.003262,5.256672,1.814715,4.475639,1.827744,1.961682,4.514234,4.170401,1.962891,3.798957,5.167983,1.827654,5.213107,4.967847,1.849189,5354935,Rest
3.947466,5.240372,1.811028,5.042747,5.293647,1.820144,4.47489,1.825976,1.961773,4.508751,4.153037,1.962654,3.655762,5.039667,1.846689,5.247332,4.993145,1.851773,5354966,Rest
3.948599,5.207972,1.814441,5.142689,5.189611,1.823067,4.474287,1.824798,1.961868,4.503807,4.142331,1.962186,3.656897,5.007269,1.850101,5.25226,4.969165,1.854853,5354998,Rest
4.177523,5.505784,1.77464,5.145158,5.192307,1.823444,4.471072,1.822657,1.961802,4.501199,4.145257,1.961601,3.920003,5.218339,1.81179,5.249956,4.967185,1.854552,5355031,Rest
3.92297,5.126268,1.829287,5.142303,5.191268,1.823333,4.470238,1.819744,1.961994,4.498551,4.144173,1.961093,3.715188,5.003489,1.847454,5.245994,4.964804,1.854195,5355063,Rest
3.922736,5.126523,1.828892,5.141316,5.188725,1.823753,4.464928,1.816354,1.961359,4.496675,4.144751,1.960756,3.714568,5.001324,1.8473,5.243215,4.960807,1.854421,5355098,Rest
3.921834,5.129529,1.827472,5.101152,5.179095,1.822317,4.46454,1.815403,1.961412,4.495499,4.145648,1.960386,3.713159,5.001171,1.846199,5.199783,4.947002,1.852145,5355131,Rest
4.076089,5.422429,1.777133,5.121423,5.178967,1.824876,4.463469,1.815785,1.96157,4.492747,4.140858,1.959799,3.851249,5.224439,1.803821,5.219147,4.945946,1.85453,5355162,Rest
3.921769,5.133008,1.819615,5.119822,5.189352,1.823583,4.463183,1.814459,1.961667,4.491342,4.141572,1.959545,3.710857,4.991425,1.839579,5.217523,4.956326,1.853235,5355199,Rest
4.144592,5.404098,1.782924,5.086737,5.171377,1.819149,4.459069,1.813259,1.961349,4.489172,4.144181,1.959066,3.942994,5.224447,1.805642,5.183975,4.937939,1.848727,5355229,Rest
3.925597,5.176351,1.814759,5.084983,5.182133,1.818342,4.45989,1.812283,1.961632,4.488492,4.144665,1.958854,3.72401,4.99671,1.837476,5.182231,4.948719,1.847919,5355264,Rest
3.924265,5.174196,1.81491,5.141606,5.205356,1.825817,4.460051,1.81208,1.96167,4.486896,4.141703,1.958554,3.722689,4.994565,1.837626,5.238813,4.971903,1.855381,5355326,Rest
4.067853,5.400697,1.783031,5.138745,5.204944,1.824641,4.458945,1.812024,1.961416,4.484071,4.145594,1.95788,3.806312,5.153563,1.81625,5.235956,4.971481,1.854206,5355344,Rest
3.950804,5.25169,1.801066,5.140979,5.201522,1.824968,4.463151,1.811478,1.961945,4.480703,4.141259,1.95734,3.715111,4.982407,1.835125,5.238189,4.968061,1.854533,5355400,Rest
3.953847,5.255893,1.800559,5.103835,5.189676,1.820642,4.464493,1.813745,1.961699,4.479644,4.140773,1.95709,3.716839,4.98799,1.834687,5.201046,4.956216,1.850207,5355430,Rest
3.958671,5.251412,1.800738,5.169044,5.204479,1.829063,4.466147,1.813384,1.961713,4.479135,4.137683,1.95677,3.722606,4.983329,1.835069,5.266253,4.971021,1.858628,5355464,Rest
3.963493,5.257172,1.799534,5.164311,5.201775,1.828276,4.466435,1.813162,1.961444,4.480797,4.142603,1.956209,3.728008,4.990049,1.834319,5.26152,4.968318,1.857841,5355499,Rest
3.965252,5.259147,1.799329,5.163386,5.201395,1.827582,4.467476,1.814413,1.961229,4.480689,4.142538,1.955959,3.727849,4.993055,1.833907,5.260595,4.967938,1.857146,5355530,Rest
3.967654,5.258841,1.799567,5.104479,5.178458,1.821402,4.46844,1.814758,1.960963,4.482168,4.145144,1.95564,3.727313,4.995111,1.834056,5.201687,4.945004,1.850966,5355565,Rest
3.970268,5.263797,1.798923,5.101657,5.187749,1.820066,4.468668,1.815328,1.960908,4.483447,4.149775,1.955171,3.729711,5.000175,1.833384,5.198864,4.954295,1.84963,5355598,Rest
3.923145,5.328354,1.790396,5.102202,5.187681,1.819935,4.470949,1.816209,1.961035,4.485113,4.15038,1.955117,3.762154,5.054132,1.827167,5.199409,4.954228,1.849499,5355630,Rest
4.131658,5.419996,1.77598,5.10151,5.186808,1.819811,4.475706,1.817311,1.961218,4.485168,4.148228,1.955112,3.845411,5.201888,1.809176,5.198719,4.953351,1.849376,5355665,Rest
4.157304,5.374639,1.779343,5.157187,5.204928,1.824702,4.480354,1.823607,1.961346,4.485864,4.1457,1.955053,3.941715,5.215077,1.802887,5.254393,4.97148,1.854266,5355699,Rest
3.926322,5.167337,1.813106,5.097647,5.179768,1.818082,4.48133,1.823865,1.961308,4.486258,4.146358,1.955022,3.716474,5.00458,1.837815,5.194847,4.946331,1.847644,5355734,Rest
3.906198,5.159881,1.815767,5.161384,5.195401,1.822234,4.482249,1.823163,1.961299,4.486672,4.14639,1.955016,3.696361,4.997133,1.840474,5.25858,4.961976,1.851795,5355765,Rest
3.901022,5.138246,1.817431,5.089573,5.165131,1.81585,4.482892,1.824569,1.961416,4.487186,4.145084,1.95506,3.691195,4.975505,1.842137,5.186764,4.931717,1.845409,5355799,Rest
3.909142,5.134907,1.81687,5.168535,5.192569,1.822156,4.482823,1.824864,1.961405,4.488457,4.145599,1.955213,3.699325,4.972175,1.841575,5.265721,4.959167,1.851714,5355837,Rest
3.904229,5.133785,1.818125,5.164681,5.193379,1.821278,4.482869,1.825882,1.961348,4.48887,4.144164,1.955332,3.694422,4.971061,1.842829,5.261863,4.959988,1.850834,5355881,Rest
3.899907,5.132833,1.81916,5.164376,5.190797,1.821067,4.48348,1.827946,1.961389,4.489909,4.143906,1.955418,3.69011,4.970117,1.843863,5.261553,4.957417,1.850622,5355905,Rest
3.889212,5.132038,1.819814,5.16258,5.189267,1.82104,4.48739,1.830235,1.961357,4.489569,4.144101,1.955418,3.679425,4.969329,1.844515,5.259752,4.955897,1.850593,5355931,Preparation
3.889059,5.12986,1.820134,5.103789,5.173812,1.816102,4.492284,1.832968,1.96128,4.489778,4.145724,1.955488,3.679281,4.967158,1.844835,5.200957,4.940453,1.845654,5355963,Preparation
4.225943,5.497259,1.767655,4.872914,5.387458,1.779063,4.490607,1.832929,1.960939,4.489892,4.146794,1.955556,3.933192,5.16857,1.809195,4.970079,5.154106,1.808615,5355997,Preparation
4.15933,5.401318,1.779542,5.15095,5.201571,1.818062,4.490329,1.833095,1.960773,4.489971,4.147616,1.955667,3.863737,5.190633,1.811265,5.248116,4.968215,1.847614,5356028,Preparation
4.15249,5.416026,1.778363,5.140841,5.195166,1.815403,4.490037,1.834042,1.960696,4.49044,4.14883,1.955819,3.857642,5.208354,1.811145,5.238009,4.961805,1.844956,5356062,Preparation
4.32504,5.214909,1.78632,5.145731,5.196396,1.814527,4.48447,1.83507,1.960319,4.490323,4.149408,1.955866,4.070804,4.955022,1.817786,5.237875,4.963358,1.844816,5356098,Preparation
4.346624,5.213946,1.783265,4.916018,5.464775,1.755671,4.474664,1.832007,1.958816,4.48794,4.152641,1.956008,4.091089,4.953134,1.813998,5.058633,5.157679,1.796799,5356131,Preparation
4.378367,5.188316,1.781757,4.921216,5.454941,1.756999,4.474448,1.832328,1.958686,4.487463,4.151583,1.956243,4.10931,4.942429,1.812796,5.064492,5.148645,1.798276,5356162,Preparation
3.944257,5.231503,1.802359,4.994067,5.344726,1.774373,4.473923,1.831269,1.958431,4.488754,4.149897,1.956988,3.709673,4.98106,1.841953,5.150101,5.057893,1.819239,5356198,Preparation
3.95435,5.259685,1.798988,5.003887,5.361527,1.773318,4.454759,1.84482,1.955678,4.498427,4.188314,1.958063,3.720029,5.009079,1.838606,5.15352,5.072239,1.818427,5356230,Preparation
4.147429,5.449264,1.767707,4.989968,5.413147,1.765677,4.458173,1.844159,1.955644,4.495057,4.172619,1.958837,3.873281,5.228605,1.804097,5.139381,5.12351,1.810727,5356265,Preparation
3.986342,5.275183,1.794394,5.012197,5.403319,1.768855,4.465974,1.841897,1.955982,4.494855,4.156652,1.959683,3.742161,5.026609,1.8321,5.155017,5.109271,1.813618,5356299,Preparation
4.160071,5.421066,1.77087,5.03966,5.393079,1.771775,4.471819,1.841463,1.955608,4.494995,4.149393,1.95998,3.883627,5.191604,1.80427,5.170267,5.091921,1.816141,5356338,Preparation
4.170349,5.415154,1.772177,5.071207,5.37479,1.773076,4.477553,1.844051,1.954996,4.494883,4.148633,1.960052,3.885984,5.192351,1.804712,5.190815,5.069214,1.817476,5356373,Preparation
3.993592,5.237299,1.800024,5.106924,5.360514,1.770724,4.481444,1.843784,1.953364,4.496851,4.154467,1.960353,3.756908,4.982059,1.837869,5.215157,5.054673,1.816207,5356405,Preparation
3.960858,5.227203,1.803605,5.126477,5.459821,1.745092,4.490938,1.844311,1.952197,4.496542,4.15413,1.960386,3.723269,4.974041,1.841782,5.26298,5.138012,1.782393,5356434,Preparation
3.97687,5.218154,1.802973,5.255805,5.218792,1.771045,4.500509,1.846175,1.950393,4.496222,4.143377,1.961152,3.735163,4.966309,1.840456,5.357187,4.910629,1.816534,5356466,Preparation
3.997876,5.229665,1.800449,5.305857,5.208961,1.764857,4.508342,1.850562,1.948407,4.499979,4.143129,1.961485,3.751836,4.979481,1.837244,5.370113,4.90431,1.81386,5356498,Preparation
4.006299,5.237274,1.799168,5.330119,5.398776,1.724177,4.520092,1.851624,1.944659,4.501153,4.138895,1.962057,3.757502,4.989136,1.835777,5.436101,5.082604,1.76697,5356533,Preparation
4.025721,5.250674,1.79617,5.395212,5.40377,1.721786,4.527711,1.855621,1.940132,4.505436,4.134343,1.962714,3.77067,5.005871,1.831948,5.440537,5.074078,1.764788,5356566,Preparation
4.03708,5.256022,1.7948,5.417233,5.407756,1.719326,4.54038,1.855807,1.932019,4.516185,4.12816,1.963805,3.780011,5.012834,1.830443,5.460789,5.070574,1.760018,5356602,Preparation
4.053117,5.25168,1.79473,5.454465,5.406634,1.713856,4.549834,1.863828,1.924981,4.520963,4.126191,1.964504,3.787877,5.014082,1.829477,5.485801,5.068238,1.754596,5356634,Preparation
4.060543,5.24786,1.794956,5.480946,5.412014,1.709084,4.561706,1.865184,1.919098,4.528563,4.11886,1.965088,3.792518,5.011882,1.829289,5.501407,5.068839,1.748482,5356666,Preparation
4.073512,5.244026,1.796106,5.531587,5.578061,1.686374,4.575431,1.865025,1.911398,4.536083,4.11262,1.964748,3.797869,5.01207,1.829098,5.527102,5.089328,1.742268,5356699,Preparation
4.087984,5.243532,1.798406,5.56868,5.454179,1.70622,4.586406,1.873727,1.904606,4.54061,4.105339,1.963508,3.804049,5.014839,1.829439,5.532458,5.098779,1.740498,5356732,Preparation
4.095124,5.244141,1.799257,5.59141,5.486926,1.705871,4.601699,1.87931,1.897418,4.549349,4.101585,1.961844,3.811245,5.014963,1.830169,5.54673,5.129751,1.738994,5356766,Preparation
4.105447,5.242614,1.802634,5.611132,5.688908,1.689125,4.614874,1.883883,1.892662,4.561609,4.099569,1.959534,3.817073,5.013845,1.831963,5.554674,5.159869,1.743092,5356824,Preparation
4.11207,5.242949,1.806518,5.616898,5.555151,1.719065,4.62672,1.890322,1.88748,4.574211,4.097606,1.956791,3.825064,5.011398,1.835509,5.549631,5.189113,1.746261,5356870,Preparation
4.119861,5.241206,1.810291,5.602504,5.61556,1.725823,4.640614,1.896557,1.881457,4.581492,4.099573,1.953234,3.833813,5.005713,1.838377,5.536059,5.24705,1.751736,5356893,Preparation
4.119307,5.227365,1.817327,5.569581,5.69066,1.737418,4.652705,1.907978,1.876901,4.59139,4.109164,1.950133,3.836822,4.986761,1.845122,5.508399,5.315309,1.759662,5356920,Preparation
4.12256,5.225906,1.820447,5.544474,5.720126,1.750277,4.65625,1.915568,1.871482,4.595438,4.109327,1.947398,3.839689,4.983204,1.84734,5.483037,5.340521,1.769384,5356951,Preparation
4.127517,5.22441,1.822699,5.520194,5.810119,1.7549,4.661694,1.923015,1.867405,4.601477,4.111547,1.94476,3.846299,4.979608,1.849524,5.455375,5.430857,1.773831,5356988,Preparation
4.133256,5.226134,1.825243,5.505486,5.832672,1.759262,4.668836,1.926295,1.864394,4.607592,4.108668,1.942474,3.852345,4.980414,1.851858,5.440589,5.453158,1.777977,5357021,Preparation
4.138745,5.227951,1.82797,5.496282,5.835819,1.763072,4.682049,1.928775,1.860747,4.611538,4.108387,1.940401,3.855537,4.983041,1.8539,5.429788,5.455791,1.781131,5357061,Preparation
4.137167,5.220351,1.832683,5.491973,5.846264,1.764137,4.696989,1.944093,1.856417,4.617145,4.106961,1.938381,3.855533,4.974627,1.858984,5.425743,5.466297,1.782281,5357088,Preparation
4.140905,5.224982,1.836575,5.525573,5.872511,1.764589,4.712379,1.961984,1.851005,4.621219,4.107798,1.936817,3.859222,4.974679,1.861062,5.430484,5.498166,1.782265,5357120,Preparation
4.131363,5.223951,1.843578,5.490747,5.846819,1.757593,4.735706,1.98472,1.84341,4.63146,4.11139,1.935329,3.862744,4.959474,1.867974,5.42847,5.468603,1.777651,5357150,Preparation
4.349089,5.431404,1.827638,5.496428,5.840564,1.75257,4.76191,2.009951,1.831717,4.643924,4.126486,1.934394,4.088013,5.168934,1.855874,5.430583,5.468091,1.776159,5357189,Preparation
4.34837,5.435177,1.829502,5.517785,5.707657,1.745521,4.792908,2.040713,1.821253,4.659262,4.135486,1.933186,4.087791,5.168021,1.856113,5.47226,5.327445,1.765861,5357218,Preparation
4.186965,5.273149,1.854905,5.552633,5.890257,1.725464,4.813225,2.089962,1.81027,4.673056,4.164361,1.932868,3.92704,5.010068,1.883332,5.511215,5.507062,1.743816,5357254,Preparation
4.283227,5.374281,1.848619,5.557082,5.888761,1.71962,4.839302,2.138651,1.79745,4.686775,4.19662,1.933186,4.023373,5.114792,1.878359,5.51399,5.508011,1.739763,5357289,Preparation
4.556043,5.585615,1.838033,5.561413,5.897671,1.714125,4.872635,2.211394,1.783483,4.698484,4.229942,1.932945,4.293695,5.316071,1.862922,5.517348,5.517461,1.734585,5357318,Preparation
4.408123,5.552356,1.854494,5.563035,6.004272,1.707281,4.889344,2.302065,1.77135,4.712525,4.295779,1.936643,4.215662,5.346534,1.870447,5.52354,5.623081,1.727404,5357353,Preparation
4.507339,5.660187,1.838133,5.559594,6.129466,1.708597,4.913859,2.419021,1.752046,4.72529,4.392599,1.940495,4.349013,5.471568,1.869823,5.525649,5.743952,1.725553,5357398,Preparation
4.536164,5.721711,1.867143,5.548626,6.117826,1.713528,4.922491,2.47285,1.744,4.72866,4.405442,1.939807,4.356624,5.49075,1.869682,5.519073,5.72986,1.728426,5357430,Preparation
4.669659,5.766698,1.878811,5.529667,6.13589,1.722696,4.937468,2.564203,1.734673,4.729304,4.450605,1.939927,4.361162,5.52004,1.872722,5.502449,5.745444,1.734941,5357465,Preparation
4.694719,5.81417,1.877445,5.508307,6.138623,1.734926,4.937415,2.61137,1.728111,4.728187,4.476787,1.93836,4.364223,5.550662,1.878372,5.483986,5.745922,1.744151,5357500,Preparation
4.681606,5.817601,1.882049,5.480781,6.132967,1.746955,4.941973,2.63563,1.725654,4.730817,4.495538,1.937026,4.361566,5.590728,1.884131,5.45997,5.739086,1.754314,5357530,Preparation
4.430478,5.708971,1.890382,5.433676,6.084529,1.759357,4.938486,2.659327,1.723609,4.728767,4.503663,1.935645,4.213862,5.5187,1.90059,5.413601,5.690333,1.766088,5357565,Preparation
4.425852,5.705532,1.891117,5.396238,6.060369,1.767707,4.932287,2.668901,1.723186,4.723974,4.512106,1.934356,4.208003,5.518006,1.90226,5.38038,5.665181,1.772166,5357598,Stroke
4.412376,5.695282,1.893689,5.278864,6.197751,1.788032,4.923372,2.670453,1.723376,4.71868,4.51085,1.932827,4.193617,5.510326,1.905791,5.296111,5.802715,1.792792,5357633,Stroke
4.391078,5.678937,1.898258,5.311741,6.048057,1.795729,4.885556,2.641279,1.727016,4.704821,4.50259,1.930121,4.169916,5.496361,1.910038,5.254108,5.761039,1.796499,5357665,Stroke
4.317465,5.585673,1.905576,5.210506,6.053639,1.794537,4.830347,2.590291,1.733751,4.68016,4.491514,1.927993,4.081933,5.386104,1.915633,5.094089,5.785981,1.799078,5357702,Stroke
4.306158,5.570319,1.906009,4.872269,6.177811,1.795197,4.775797,2.516073,1.744999,4.613574,4.472425,1.92592,4.073296,5.375952,1.91552,4.993477,5.802158,1.801768,5357733,Stroke
4.270482,5.530929,1.908221,4.827067,5.96692,1.794642,4.735097,2.432399,1.758863,4.573523,4.435928,1.922151,4.039891,5.341465,1.916949,4.861548,5.676501,1.797233,5357765,Stroke
4.031783,5.333918,1.920087,4.598245,6.196942,1.791091,4.677923,2.354435,1.770331,4.536822,4.365061,1.918392,3.818283,5.233309,1.924856,4.702385,5.817567,1.800261,5357802,Stroke
4.044899,5.345496,1.916113,4.500793,6.098582,1.789376,4.640819,2.240055,1.790418,4.511411,4.329276,1.918809,3.813979,5.162211,1.923912,4.665331,5.741351,1.798731,5357840,Stroke
4.041684,5.337438,1.91577,4.395173,6.072517,1.784508,4.609873,2.190199,1.802154,4.484496,4.281689,1.919081,3.809574,5.149338,1.923776,4.518443,5.698299,1.792613,5357875,Stroke
